y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-1.9995391609771775,-0.37792322791725885,0.45432131763189304,-0.1371870054825603,0.18881541932894866
-0.898916145565559,-0.1022626409265075,0.10619928312897742,-1.3614164402333726,1.4162618390929826
-0.4793254730652832,-0.14053396517987482,0.14428116443109015,-2.2004095693292367,2.287738311511771
-0.15887133568485334,-0.18646865253992032,0.18947491559465982,-2.8667439059251314,2.994877571268831
0.12292434118275394,-0.2238049608425518,0.22623344751645255,-3.3503373401097734,3.500554846675261
0.4084474162550569,-0.2196888986773976,0.22217138398767824,-3.5938853819401597,3.759422619888817
0.7087180736239561,-0.17937162962057138,0.18279142624889397,-3.4555101925365594,3.568120716705341
1.0608151197724207,-0.12543118443528922,0.12984991506826613,-3.0302575722479888,3.1337573832315484
1.5423484096588358,-0.1288582465631691,0.1813529332610595,-2.071341791727522,2.13420962723567
2.7774734566814545,-0.5400160805902626,0.5613044612687378,-0.3131417898819123,0.33543258970726814
