profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,simulation,seed,y,dlate_est,true_dlate,bias,abs_error,sample_first_stage,true_complier_share,true_first_stage,mean_psi_beta,abs_mean_psi_beta,near_zero_denominator,fragile_denominator,weak_first_stage,runtime_sec
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,-2.7169596927470874,-1.8925667235881942,-0.004349610176446451,-1.8882171134117478,1.8882171134117478,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,-1.093980738652733,-0.24561168212800388,-0.059089043906442346,-0.18652263822156154,0.18652263822156154,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,-0.42733401141770105,-0.3982207231047037,-0.12860073861304883,-0.26961998449165486,0.26961998449165486,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,0.07451108442672974,-0.5346723912161655,-0.17792367665162087,-0.3567487145645446,0.3567487145645446,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,0.5135422112255108,-0.5617630812419131,-0.21821912187115308,-0.34354395937076,0.34354395937076,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,0.9417277882098722,-0.6142668239903152,-0.24382437423061137,-0.3704424497597038,0.3704424497597038,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,1.3897198676984874,-0.5201712108263712,-0.2512925728354535,-0.2688786379909177,0.2688786379909177,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,1.922830847759616,-0.27504085965767233,-0.22519491177677475,-0.04984594788089758,0.04984594788089758,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,2.622633959246558,-0.0693731069456149,-0.16413623307345104,0.09476312612783615,0.09476312612783615,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,0,20271420,4.556139881777344,-1.4865256402356586,-0.019614279852277372,-1.4669113603833812,1.4669113603833812,0.3010822674638613,0.2475,0.2475,0.2760110182519073,0.2760110182519073,0,0,0,5.879343938002421
