profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,-2.7169596927470874,-0.004349610176446451,-0.6624337504922707,-0.6580841403158243,0.9283025385893483,0.6664238116098815,0.0,-0.6580841403158243,0.9283025385893483,0.6664238116098815,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,-1.093980738652733,-0.059089043906442346,-5.800566191889869,-5.741477147983427,7.8174779624208375,5.741477147983427,0.0,-5.741477147983427,7.8174779624208375,5.741477147983427,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,-0.42733401141770105,-0.12860073861304883,-9.922805874668272,-9.794205136055224,13.88509597882011,9.794205136055224,0.0,-9.794205136055224,13.88509597882011,9.794205136055224,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,0.07451108442672974,-0.17792367665162087,-11.987054291789832,-11.809130615138212,16.24854035838422,11.809130615138212,0.0,-11.809130615138212,16.24854035838422,11.809130615138212,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,0.5135422112255108,-0.21821912187115308,-13.304887686584877,-13.086668564713722,17.690895670750987,13.086668564713722,0.0,-13.086668564713722,17.690895670750987,13.086668564713722,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,0.9417277882098722,-0.24382437423061137,-12.999431908572776,-12.755607534342165,16.665173571596373,12.755607534342165,0.0,-12.755607534342165,16.665173571596373,12.755607534342165,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,1.3897198676984874,-0.2512925728354535,-12.13905299030174,-11.887760417466286,15.919279720888694,11.887760417466286,0.0,-11.887760417466286,15.919279720888694,11.887760417466286,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,1.922830847759616,-0.22519491177677475,-9.919956974503059,-9.694762062726285,13.27907100746767,9.694762062726285,0.0,-9.694762062726285,13.27907100746767,9.694762062726285,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,2.622633959246558,-0.16413623307345104,-6.380560641903288,-6.216424408829837,8.482309534663765,6.216424408829837,0.0,-6.216424408829837,8.482309534663765,6.216424408829837,0.0
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,4.556139881777344,-0.019614279852277372,-0.9600746105521576,-0.9404603306998802,1.3723172469961626,0.9404603306998802,0.0,-0.9404603306998802,1.3723172469961626,0.9404603306998802,0.0
