profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,model_config_id,scenario_signed_bias,scenario_mean_abs_error,scenario_integrated_rmse,scenario_nan_rate,replications,mean_sample_first_stage,min_sample_first_stage,weak_first_stage_share,mean_true_complier_share,mean_true_first_stage,mean_abs_psi_beta,near_zero_denominator_share,fragile_denominator_share,mean_runtime_sec,median_runtime_sec,total_runtime_sec,mean_pi_clip_rate,mean_p_clip_rate,mean_pi_fallback_rate,mean_p_fallback_rate,mean_mu_fallback_rate,mean_mu_w1_fallback_rate,mean_mu_w0_fallback_rate
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,kan,kan_core_v1,-0.5828945997995789,0.5883296333977895,0.8101017954468506,0.0,50,0.3178789642558149,0.27027926202238134,0.0,0.24563,0.24563,0.28747356050965744,0.0,0.0,5.190987595039988,5.150338802999613,259.54937975199937,0.0,0.0,0.0,0.0,0.0006666666666666666,0.1,0.1
full,baseline__weak__n2000__nsim50,baseline__weak__nsim50__n2000__y10__seed20271420__full,baseline,weak,2000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20271420,rf_core_v1,kan_core_v1,rf,rf_core_v1,-8.258458035827086,8.259292002956492,12.700675118045975,0.0,50,0.3178789642558149,0.27027926202238134,0.0,0.24563,0.24563,0.030659136809614504,0.0,0.28,11.3181660876792,11.249141588999919,565.9083043839601,1e-05,0.0002,0.0,0.0,0.0,0.07266666666666667,0.037333333333333336
