profile_name,scenario_label,run_label,design_name,instrument_strength,n_samples,n_simulations,y_points,k_folds,kan_steps,kan_hidden_dim,kan_grid_size,kan_spline_order,kan_lr,kan_weight_decay,kan_reg_strength,kan_min_class_count,probability_epsilon,truth_sample_size,truth_seed,seed_base,rf_config_id,kan_config_id,model,y,true_dlate,mean_estimate,bias,rmse,mae,nan_rate,pointwise_bias,pointwise_rmse,pointwise_mae,pointwise_nan_rate
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,-2.7169596927470874,-0.004349610176446451,-1.358390365850074,-1.3540407556736276,1.4977989354502261,1.3546727266682654,0.0,-1.3540407556736276,1.4977989354502261,1.3546727266682654,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,-1.093980738652733,-0.059089043906442346,-0.5474702527951,-0.4883812088886576,0.6183063236356521,0.4883812088886576,0.0,-0.4883812088886576,0.6183063236356521,0.4883812088886576,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,-0.42733401141770105,-0.12860073861304883,-0.4537955256152945,-0.3251947870022457,0.3435538251194061,0.3251947870022457,0.0,-0.3251947870022457,0.3435538251194061,0.3251947870022457,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,0.07451108442672974,-0.17792367665162087,-0.5773262875662304,-0.3994026109146095,0.4156208263977082,0.3994026109146095,0.0,-0.3994026109146095,0.4156208263977082,0.3994026109146095,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,0.5135422112255108,-0.21821912187115308,-0.6794875796935124,-0.46126845782235926,0.4766721977193606,0.46126845782235926,0.0,-0.46126845782235926,0.4766721977193606,0.46126845782235926,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,0.9417277882098722,-0.24382437423061137,-0.6687131121504345,-0.42488873791982307,0.4373923792182744,0.42488873791982307,0.0,-0.42488873791982307,0.4373923792182744,0.42488873791982307,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,1.3897198676984874,-0.2512925728354535,-0.5577304869865443,-0.30643791415109073,0.3207301393433144,0.30643791415109073,0.0,-0.30643791415109073,0.3207301393433144,0.30643791415109073,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,1.922830847759616,-0.22519491177677475,-0.3521077514354374,-0.1269128396586626,0.16454124727402106,0.14019847472298042,0.0,-0.1269128396586626,0.16454124727402106,0.14019847472298042,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,2.622633959246558,-0.16413623307345104,-0.14750967442724613,0.01662655864620491,0.10202041263042257,0.08212669015728156,0.0,0.01662655864620491,0.10202041263042257,0.08212669015728156,0.0
full,baseline__weak__n1000__nsim50,baseline__weak__nsim50__n1000__y10__seed20270420__full,baseline,weak,1000,50,10,3,25,16,4,3,0.001,0.0001,0.0001,5,1e-06,50000,1729,20270420,rf_core_v1,kan_core_v1,kan,4.556139881777344,-0.019614279852277372,-1.03921004287434,-1.0195957630220627,1.133542215423653,1.0310106144723616,0.0,-1.0195957630220627,1.133542215423653,1.0310106144723616,0.0
