y,kan_avg_bias,kan_rmse,rf_avg_bias,rf_rmse
-2.000708388911919,-0.18936479391791095,0.3479109865002477,-0.1553145450308783,0.3783925884718035
-0.9041889611898076,-0.23897324480114096,0.2942422382085166,-1.3909750299936703,2.0289481460996117
-0.4838535655361972,-0.24778983360555393,0.2663740534886036,-2.239435688916008,3.2096044022966375
-0.16358991891107888,-0.3347689561859265,0.35044781842948913,-3.0271234965770355,3.9949725136441327
0.11994455632176454,-0.3550071073658801,0.36826900630370424,-3.3414089247714625,4.909237802446778
0.40137448616741256,-0.3616000307565836,0.37111643444222864,-3.5483205909915325,4.771495386250561
0.6987648794218947,-0.294768195662997,0.3055478591466664,-3.6321404054118833,5.527967302045235
1.046973649684029,-0.22320924963267857,0.23731465761795809,-3.0859754728500803,4.339870434411802
1.5280188494621063,-0.6620642559649265,0.7730945402577242,-2.1465910182946986,2.850913234044623
2.767370436646296,-0.3087694127288721,0.4906591796454158,-0.2846286723689535,0.3870559555588596
